,ConfigDpreds,Configlabs
1344,0.18773009,0
1345,0.0009911413,0
1346,0.034384128,0
1347,0.03223271,0
1348,0.024150372,0
1349,0.09842197,0
1350,0.019154657,0
1351,0.015166319,0
1352,0.050964016,0
1353,0.10914889,0
1354,0.6879777,0
1355,0.016065536,0
1356,0.007786889,0
1357,0.0063348147,0
1358,0.08650747,0
1359,0.043237004,0
1360,0.017745921,0
1361,0.042319518,0
1362,0.31132522,0
1363,0.33168888,0
1364,0.31706393,0
1365,0.15231827,0
1366,0.87493515,0
1367,0.025897318,0
1368,0.5295078,0
1369,0.48337725,0
1370,0.9478035,0
1371,0.048961468,0
1372,0.093301386,0
1373,0.9966241,0
1374,0.7531382,0
1375,0.32493147,0
1376,0.012946307,0
1377,0.3821413,0
1378,0.27459872,0
1379,0.11867308,0
1380,0.05614997,0
1381,0.9689435,0
1382,0.12987444,0
1383,0.043579917,0
1384,0.06454171,0
1385,0.017573738,0
1386,0.032547235,0
1387,0.138743,0
1388,0.16320498,0
1389,0.0010629421,0
1390,0.0048324983,0
1391,0.9313444,0
1392,0.96145266,0
1393,0.20615269,0
1394,0.8575293,0
1395,0.9990901,0
1396,0.07429282,0
1397,0.12782425,0
1398,0.87314236,0
1399,0.3505372,0
1400,0.027655713,0
1401,0.28645515,0
1402,0.3131795,0
1403,0.1306375,0
1404,0.21484669,0
1405,0.016815515,0
1406,0.00045818384,0
1407,0.03541946,0
1408,0.007852132,0
1409,0.45523125,0
1410,0.0027890773,0
1411,0.029331293,0
1412,0.33728814,0
1413,0.22376643,0
1414,0.025669305,0
1415,0.0004998851,0
1416,0.05488834,0
1417,0.119062304,0
1418,0.0119251255,0
1419,0.062114175,0
1420,0.16756919,0
1421,0.038094044,0
1422,0.006596599,0
1423,0.6359637,0
1424,0.16680096,0
1425,0.17881615,0
1426,0.08443643,0
1427,0.024114639,0
1428,0.009183483,0
1429,0.04399125,0
1430,0.32662135,0
1431,0.15673997,0
1432,0.042976886,0
1433,0.045861296,0
1434,0.015184947,0
1435,0.0652512,0
1436,0.014006714,0
1437,0.0148810595,0
1438,0.06797382,0
1439,0.046446804,0
1440,0.023582555,0
1441,0.0370986,0
1442,0.0494705,0
1443,0.015334661,0
1444,0.0943227,0
1445,0.004885862,0
1446,0.008257935,0
1447,0.026869213,0
1448,0.015981304,0
1449,0.00040731172,0
1450,0.004724381,0
1451,0.020326456,0
1452,0.0015218527,0
1453,0.056977924,0
1454,0.0032425127,0
1455,0.0041117603,0
1456,0.009328013,0
1457,0.14628191,0
1458,0.4143138,0
1459,0.23483554,0
1460,0.7164408,0
1461,0.8952241,0
1462,0.072574176,0
1463,0.050612796,0
1464,0.03743587,0
1465,0.00976257,0
1466,0.010279167,0
1467,0.1373531,0
1468,0.3378532,0
1469,0.045727756,0
1470,0.19059595,0
1471,0.6153308,0
1472,0.018477475,0
1473,0.04243048,0
1474,0.27779156,0
1475,0.34212962,0
1476,0.043438427,0
1477,0.031195868,0
1478,0.18522072,0
1479,0.13501117,0
1480,0.18631801,0
1481,0.8922865,0
1482,0.018184232,0
1483,0.0007327344,0
1484,0.004379999,0
1485,0.0033066752,0
1486,0.0010669922,0
1487,0.13845274,0
1488,0.011806409,0
1489,0.0013974027,0
1490,0.023184784,0
1491,0.0537189,0
1492,0.700957,0
1493,0.58208656,0
1494,0.41799617,0
1495,0.19333625,0
1496,0.0073713395,0
1497,0.16240636,0
1498,0.035351712,0
1499,0.018232187,0
1500,0.03442324,0
1501,0.019123835,0
1502,0.034445982,0
1503,0.5081994,0
1504,0.029688917,0
1505,0.0067005684,0
1506,0.022453668,0
1507,0.04065801,0
1508,0.005501314,0
1509,0.5973613,0
1510,0.362492,0
1511,0.024025265,0
1512,0.32637537,0
1513,0.28313187,0
1514,0.025603758,0
1515,0.15760949,0
1516,0.7221171,0
1517,0.46642795,0
1518,0.07672255,0
1519,0.03606737,0
1520,0.0002620049,0
1521,0.00044525703,0
1522,0.00040677685,0
1523,0.082745194,0
1524,0.96316165,0
1525,0.003480808,0
1526,0.01104081,0
1527,0.0020857768,0
1528,0.00085567636,0
1529,0.0067233075,0
1530,0.0025602633,0
1531,0.00028325047,0
1532,0.0052553057,0
1533,0.011948087,0
1534,0.27001444,0
1535,0.122635074,0
1536,0.0048683067,0
1537,0.006782373,0
1538,0.009317061,0
1539,0.083974734,0
1540,0.46404427,0
1541,0.033158507,0
1542,0.062003434,0
1543,0.035807207,0
1544,0.04633752,0
1545,0.22333054,0
1546,0.116083376,0
1547,0.087251104,0
1548,0.0021361278,0
1549,0.00083306874,0
1550,0.3385205,0
1551,0.07444201,0
1552,0.042445023,0
1553,0.020513868,0
1554,0.046822,0
1555,0.014127886,0
1556,0.011058359,0
1557,0.102836795,0
1558,0.017334215,0
1559,0.00011405841,0
1560,0.07358377,0
1561,0.9984314,0
1562,0.61306536,0
1563,0.078504205,0
1564,0.0024305591,0
1565,0.54375076,0
1566,0.98957217,0
1567,0.610227,0
1568,0.86717486,0
1569,0.38942724,0
1570,0.21141072,0
1571,0.7102719,0
1572,0.2810908,0
1573,0.07304643,0
1574,0.057839237,0
1575,0.0037137873,0
1576,0.03307598,0
1577,0.014381079,0
1578,0.007933903,0
1579,0.0025234506,0
1580,0.015150431,0
1581,0.057696216,0
1582,0.47340703,0
1583,0.008427011,0
1584,0.041451927,0
1585,0.008930047,0
1586,0.00052831246,0
1587,0.06891835,0
1588,0.04071757,0
1589,0.06241772,0
1590,0.00893548,0
1591,0.00126728,0
1592,0.0070343176,0
1593,0.039026096,0
1594,0.025644863,0
1595,0.25195828,0
1596,0.39138034,0
1597,0.0046778447,0
1598,0.2006486,0
1599,0.7496542,0
1600,0.016532643,0
1601,0.016898422,0
1602,0.07638644,0
1603,0.14486112,0
1604,0.32244802,0
1605,0.15652199,0
1606,0.11932415,0
1607,0.32271132,0
1608,0.014496609,0
1609,0.007342691,0
1610,0.0036552227,0
1611,0.0011592689,0
1612,0.004733686,0
1613,0.001735834,0
1614,0.0035076642,0
1615,0.013501318,0
1616,0.0011232477,0
1617,0.009333042,0
1618,0.0006009859,0
1619,0.0021986626,0
1620,0.006735269,0
1621,0.001194495,0
1622,0.004859435,0
1623,0.034034066,0
1624,0.0060439147,0
1625,0.038619198,0
1626,0.000691218,0
1627,0.0014288096,0
1628,0.0034750635,0
1629,0.005951472,0
1630,0.004036822,0
1631,0.09963779,0
1632,0.0007152713,0
1633,0.004077741,0
1634,0.004757475,0
1635,0.0018980553,0
1636,0.096360974,0
1637,0.023372818,0
1638,0.010514069,0
1639,0.13566262,0
1640,0.013351008,0
1641,0.0058973185,0
1642,0.10988533,0
1643,0.011764785,0
1644,0.017983742,0
1645,0.32456887,0
1646,0.05701275,0
1647,0.04368826,0
1648,1.8889916e-05,0
1649,0.002108581,0
1650,0.07703474,0
1651,0.0004601052,0
1652,0.003156166,0
1653,0.0010790239,0
1654,0.0009654803,0
1655,0.017585259,0
1656,0.009851634,0
1657,0.00086457405,0
1658,0.0007797045,0
1659,0.0052673966,0
1660,0.020119479,0
1661,0.0034460598,0
1662,0.0052543655,0
1663,0.015494372,0
1664,0.0013534436,0
1665,0.0063253515,0
1666,0.03942065,0
1667,0.082132846,0
1668,0.015712328,0
1669,0.011485384,0
1670,0.012832915,0
1671,0.04886981,0
1672,0.027894633,0
1673,0.029973255,0
1674,0.0051574307,0
1675,0.10945063,0
1676,0.0021094128,0
1677,0.00043906146,0
1678,0.0054830355,0
1679,0.0023186211,0
1680,0.0037720215,0
1681,0.0023332615,0
1682,0.0053151087,0
1683,0.3430839,0
1684,0.032591738,0
1685,0.013337291,0
1686,0.0177265,0
1687,0.018818038,0
1688,0.002772397,0
1689,0.0027479003,0
1690,0.15970321,0
1691,0.12635402,0
1692,0.004495816,0
1693,0.003877442,0
1694,0.0077542383,0
1695,0.019454807,0
1696,0.12738879,0
1697,0.045964878,0
1698,0.038001478,0
1699,0.0011108842,0
1700,0.008480486,0
1701,0.005897576,0
1702,0.19107512,0
1703,0.46693066,0
1704,0.019520644,0
1705,0.030279862,0
1706,0.6806425,0
1707,0.9790871,0
1708,0.03401522,0
1709,0.05957779,0
1710,0.054498807,0
1711,0.05550085,0
1712,0.024425283,0
1713,0.0032426314,0
1714,0.0007912458,0
1715,0.0073569403,0
1716,0.02087799,0
1717,0.004151853,0
1718,0.11183472,0
1719,0.31967077,0
1720,0.45439333,0
1721,0.09445631,0
1722,0.015723525,0
1723,0.1648756,0
1724,0.58522326,0
1725,0.0059982003,0
1726,0.0047435584,0
1727,0.037078932,0
1728,0.054639764,0
1729,0.020583725,0
1730,0.1453504,0
1731,0.011009184,0
1732,0.010696528,0
1733,0.061986644,0
1734,0.2443586,0
1735,0.60201997,0
1736,0.0031071128,0
1737,0.0066372696,0
1738,0.011671137,0
1739,0.018044462,0
1740,0.012178962,0
1741,0.07404058,0
1742,0.031773936,0
1743,0.035766106,0
1744,0.12159751,0
1745,0.03819578,0
1746,0.123571955,0
1747,0.0048965383,0
1748,0.03959112,0
1749,0.5314154,0
1750,0.20559709,0
1751,0.31076822,0
1752,0.0016806561,0
1753,0.0035697625,0
1754,0.005655865,0
1755,0.003651914,0
1756,0.0040118513,0
1757,0.007880371,0
1758,0.02764383,0
1759,0.02651444,0
1760,0.014834193,0
1761,0.0038406495,0
1762,6.790934e-05,0
1763,0.0047315815,0
1764,0.018213617,0
1765,0.00023539962,0
1766,0.007044317,0
1767,0.0013161798,0
1768,0.097146824,0
1769,0.0067431144,0
1770,0.00051185524,0
1771,0.0388332,0
1772,0.011417004,0
1773,0.009093069,0
1774,0.004279135,0
1775,0.001016953,0
1776,0.07244049,0
1777,0.014302564,0
1778,0.020289512,0
1779,0.010263941,0
1780,0.0017676768,0
1781,0.0046917475,0
1782,0.0013925682,0
1783,0.08721718,0
1784,0.02491692,0
1785,0.0015096881,0
1786,0.0037108175,0
1787,0.0019451662,0
1788,0.017908143,0
1789,0.50823146,0
1790,7.174435e-05,0
1791,0.0021540679,0
1792,0.009514515,0
1793,0.062968485,0
1794,0.00017219894,0
1795,0.09784371,0
1796,0.0002574862,0
1797,0.4556823,0
1798,0.005773928,0
1799,0.0014881557,0
1800,0.025663296,0
1801,4.7067737e-05,0
1802,0.0199601,0
1803,0.0010472055,0
1804,0.02384955,0
1805,0.040601507,0
1806,0.044791456,0
1807,0.15881449,0
1808,0.005269881,0
1809,0.0003158627,0
1810,0.017554821,0
1811,0.0051522492,0
1812,0.005581574,0
1813,0.03306104,0
1814,0.017148837,0
1815,0.021289632,0
1816,0.26218218,0
1817,0.013985638,0
1818,0.05617058,0
1819,0.015236111,0
1820,0.0064789043,0
1821,0.021881048,0
1822,0.9682547,0
1823,0.090259284,0
1824,0.01911077,0
1825,0.03066157,0
1826,0.2565643,0
1827,0.17344576,0
1828,0.008227642,0
1829,0.11530018,0
1830,0.014401396,0
1831,0.0049936743,0
1832,0.0077727144,0
1833,0.0132811405,0
1834,0.31992692,0
1835,0.28879625,0
1836,0.01473818,0
1837,0.85871285,0
1838,0.010470222,0
1839,0.061169848,0
1840,0.0025156504,0
1841,0.0921428,0
1842,0.013058857,0
1843,0.0164268,0
1844,0.02308001,0
1845,0.0045302506,0
1846,0.0054014795,0
1847,0.21611916,0
1848,0.056642707,0
1849,0.032778863,0
1850,0.0065017557,0
1851,0.0017905453,0
1852,0.28774104,0
1853,0.0003149702,0
1854,0.008438335,0
1855,0.0018032796,0
1856,0.008795165,0
1857,0.014645697,0
1858,0.0036520704,0
1859,0.09567397,0
1860,0.0017176372,0
1861,0.00059338624,0
1862,0.006571075,0
1863,0.005543281,0
1864,0.00065524434,0
1865,0.005827778,0
1866,0.09856312,0
1867,0.041759614,0
1868,0.00088407204,0
1869,0.012861272,0
1870,0.010636963,0
1871,0.032610055,0
1872,0.33802566,0
1873,0.00080259895,0
1874,0.0072601554,0
1875,0.024229584,0
1876,0.010464493,0
1877,0.020706436,0
1878,0.0012054392,0
1879,0.007743851,0
1880,0.0039559184,0
1881,0.0024317792,0
1882,0.008145193,0
1883,0.19197887,0
1884,0.0024694907,0
1885,0.0052715857,0
1886,0.09597936,0
1887,0.014852474,0
1888,0.11754859,0
1889,0.026796265,0
1890,0.0076999855,0
1891,0.026218176,0
1892,0.0040333034,0
1893,0.0016277118,0
1894,0.0057189506,0
1895,0.07763568,0
1896,0.0025939855,0
1897,0.047476728,0
1898,0.0511064,0
1899,0.0009578888,0
1900,0.0024984742,0
1901,0.0003601247,0
1902,0.00770597,0
1903,0.0028401425,0
1904,0.019727435,0
1905,0.0009919088,0
1906,0.0016595733,0
1907,0.065513745,0
1908,0.020264313,0
1909,0.0045864973,0
1910,0.007924221,0
1911,0.036522515,0
1912,0.00069355883,0
1913,0.0076680696,0
1914,0.017139679,0
1915,0.0012461572,0
1916,0.019605588,0
1917,0.027605532,0
1918,0.007915817,0
1919,0.003480881,0
1920,0.020821214,0
1921,0.009963461,0
1922,0.0068920427,0
1923,0.019523272,0
1924,0.7534208,0
1925,0.009567643,0
1926,0.3815415,0
1927,0.020025589,0
1928,0.13001263,0
1929,0.0016164167,0
1930,0.0024843828,0
1931,0.013097828,0
1932,0.0638684,0
1933,0.013289867,0
1934,0.22719523,0
1935,0.20832443,0
1936,0.0034278068,0
1937,0.59020865,0
1938,0.023234755,0
1939,0.0642832,0
1940,0.00032510713,0
1941,0.022074558,0
1942,0.6693689,0
1943,0.0069232555,0
1944,0.033588663,0
1945,0.0008760768,0
1946,0.15869035,0
1947,0.09811938,0
1948,0.006662512,0
1949,0.021033278,0
1950,0.012038531,0
1951,0.030862251,0
1952,0.041878846,0
1953,0.0019105097,0
1954,0.019645372,0
1955,0.0055827596,0
1956,0.013024001,0
1957,0.065392785,0
1958,0.009158958,0
1959,0.051893648,0
1960,0.024014411,0
1961,0.0033444008,0
1962,0.09614163,0
1963,0.2201822,0
1964,0.008201517,0
1965,0.0075654457,0
1966,0.20643441,0
1967,0.008328549,0
1968,0.2178654,0
1969,0.014824558,0
1970,0.01967525,0
1971,0.16731273,0
1972,0.018194942,0
1973,0.018729987,0
1974,0.052265048,0
1975,0.0015686839,0
1976,0.0017679207,0
1977,0.018270774,0
1978,0.074105255,0
1979,0.31422704,0
1980,0.055788305,0
1981,0.026129184,0
1982,0.021853948,0
1983,0.045686055,0
1984,0.004052846,0
1985,0.007831246,0
1986,0.13822457,0
1987,0.0016414843,0
1988,0.108760074,0
1989,0.02095113,0
1990,0.0038252887,0
1991,0.0124986665,0
1992,0.026988965,0
1993,0.005213491,0
1994,0.011374024,0
1995,0.0029986196,0
1996,0.0020169588,0
1997,0.0024136007,0
1998,0.017895585,0
1999,0.011328063,0
2000,0.005065008,0
2001,0.004204084,0
2002,0.00802888,0
2003,0.00048349245,0
2004,0.018707817,0
2005,0.0036769959,0
2006,0.104150556,0
2007,0.0059512183,0
2008,0.0017707126,0
2009,0.069907375,0
2010,0.25390032,0
2011,0.028529814,0
2012,0.014484542,0
2013,0.111098915,0
2014,0.0034812433,0
2015,0.012224888,0
2016,0.0067034755,0
2017,0.050920628,0
2018,0.0065670204,0
2019,0.0052093803,0
2020,0.0052557914,0
2021,0.0042019207,0
2022,0.004076779,0
2023,0.003775679,0
2024,0.0064378465,0
2025,0.0014738601,0
2026,0.004725897,0
2027,0.012919834,0
2028,0.0008271896,0
2029,0.006078035,0
2030,0.0025708252,0
2031,0.0130633,0
2032,0.007732062,0
2033,0.012745501,0
2034,0.00091956684,0
2035,0.06600189,0
2036,5.366878e-05,0
2037,0.01057193,0
2038,0.0008442582,0
2039,0.12115117,0
2040,0.013336914,0
2041,0.007730383,0
2042,0.0031011517,0
2043,0.016796362,0
2044,0.0013695393,0
2045,0.00037583697,0
2046,0.13904607,0
2047,0.00528745,0
2048,0.0036141155,0
2049,0.0020327412,0
2050,0.0044022524,0
2051,0.07325191,0
2052,0.025357632,0
2053,0.0019181317,0
2054,0.021417089,0
2055,0.41118807,0
2056,0.80223763,0
2057,0.9154733,0
2058,0.035113838,0
2059,0.07154717,0
2060,0.002243548,0
2061,0.019876156,0
2062,0.0076102116,0
2063,0.024954718,0
2064,0.046516515,0
2065,0.0034041684,0
2066,0.0063386303,0
2067,0.0002390141,0
2068,4.066912e-06,0
2069,0.014257345,0
2070,0.0027541458,0
2071,0.0017128934,0
2072,0.009431126,0
2073,0.0021123085,0
2074,0.1177591,0
2075,0.0011673594,0
2076,0.0036076868,0
2077,0.00024530958,0
2078,0.05253378,0
2079,0.0009105231,0
2080,0.006785769,0
2081,0.0002963948,0
2082,0.0015172268,0
2083,0.004812447,0
2084,0.003497823,0
2085,0.010336456,0
2086,0.0011347341,0
2087,0.00037086837,0
2088,0.012542895,0
2089,0.0024686297,0
2090,0.04640642,0
2091,0.0047659744,0
2092,0.0014321274,0
2093,0.015261851,0
2094,0.0006790147,0
2095,0.078735836,0
2096,0.016914137,0
2097,0.73190874,0
2098,0.04873796,0
2099,0.006734133,0
2100,0.008528289,0
2101,0.04503129,0
2102,0.035114508,0
2103,0.2965725,0
2104,0.18180263,0
2105,0.25426668,0
2106,0.27484328,0
2107,0.26129824,0
2108,0.043790955,0
2109,0.013899281,0
2110,0.009054156,0
2111,0.048468295,0
2112,0.020047478,0
2113,0.0020719299,0
2114,0.0030868102,0
2115,0.09010668,0
2116,0.040105768,0
2117,0.12487884,0
2118,0.016804822,0
2119,0.058535583,0
2120,0.13437173,0
2121,0.13181566,0
2122,0.0034254473,0
2123,0.9468007,0
2124,0.004153172,0
2125,0.006244203,0
2126,0.021981232,0
2127,0.032211028,0
2128,0.064057015,0
2129,0.15840861,0
2130,0.013340359,0
2131,0.8679636,0
2132,0.024451658,0
2133,0.16018409,0
2134,0.2608388,0
2135,0.034621876,0
2136,0.0054158773,0
2137,0.011567752,0
2138,0.023034194,0
2139,0.0067981626,0
2140,0.009090461,0
2141,0.066435136,0
2142,0.0035269915,0
2143,0.026454678,0
2144,0.076519564,0
2145,0.003702854,0
2146,0.024931552,0
2147,0.010404474,0
2148,0.044186845,0
2149,0.030623859,0
2150,0.034139138,0
2151,0.008520672,0
2152,0.004056855,0
2153,0.002305361,0
2154,0.05342744,0
2155,0.027439186,0
2156,0.1531948,0
2157,0.001433111,0
2158,0.9038341,0
2159,0.00057729415,0
2160,0.008576995,0
2161,0.0034512547,0
2162,0.0014013982,0
2163,0.001042907,0
2164,0.10512276,0
2165,0.0010409188,0
2166,0.90161026,0
2167,0.019981071,0
2168,0.04644315,0
2169,0.40689144,0
2170,0.019743713,0
2171,0.027146887,0
2172,0.030385025,0
2173,0.033243407,0
2174,0.17333694,0
2175,0.0020378162,0
2176,0.0017095723,0
2177,0.00042925472,0
2178,0.008827461,0
2179,0.026815085,0
2180,0.14484675,0
2181,0.00574484,0
2182,0.0033943919,0
2183,0.007870579,0
2184,0.008929592,0
2185,0.021918286,0
2186,0.0023095675,0
2187,0.0012120855,0
2188,0.00955508,0
2189,0.0021032619,0
2190,0.0035640274,0
2191,0.012354712,0
2192,0.06377829,0
2193,0.012515556,0
2194,0.008838487,0
2195,0.023220943,0
2196,0.050502516,0
2197,0.006865273,0
2198,0.022834936,0
2199,0.028382825,0
2200,0.0035925321,0
2201,0.037317235,0
2202,0.0056439447,0
2203,0.02205042,0
2204,0.0019589784,0
2205,0.0068277465,0
2206,0.007855919,0
2207,0.0031086167,0
2208,0.00027584634,0
2209,0.04593014,0
2210,0.03327433,0
2211,0.012197218,0
2212,0.03357648,0
2213,0.0022166492,0
2214,0.013894673,0
2215,0.017064294,0
2216,0.007875183,0
2217,0.005242414,0
2218,0.0075740293,0
2219,0.0060275286,0
2220,0.009842632,0
2221,0.05481631,0
2222,0.0041465447,0
2223,0.002182968,0
2224,0.012674243,0
2225,0.0030339558,0
2226,0.017244589,0
2227,0.016393173,0
2228,0.0038251756,0
2229,0.0055886395,0
2230,0.0012324314,0
2231,0.0007903633,0
2232,0.009036307,0
2233,0.00013641603,0
2234,0.00016988165,0
2235,0.005244038,0
2236,0.039046764,0
2237,0.0012065397,0
2238,0.001313351,0
2239,0.00050128106,0
2240,0.00054257526,0
2241,0.0071386206,0
2242,0.0007858494,0
2243,0.0143737,0
2244,0.0046193292,0
2245,0.0032665008,0
2246,0.02559987,0
2247,0.0012807967,0
2248,0.00096992106,0
2249,0.00022029967,0
2250,0.00818573,0
2251,0.008309588,0
2252,0.0028855568,0
2253,0.005019983,0
2254,0.0034171734,0
2255,0.011449724,0
2256,0.005602543,0
2257,0.020918667,0
2258,0.005315348,0
2259,0.0049328217,0
2260,0.00014146314,0
2261,0.01239225,0
2262,0.071113124,0
2263,0.016124329,0
2264,0.0076124445,0
2265,0.011910594,0
2266,0.0005747848,0
2267,0.007214609,0
2268,0.008149443,0
2269,0.004302022,0
2270,0.004678466,0
2271,0.007361298,0
2272,0.0032582455,0
2273,0.32776752,0
2274,0.0077865394,0
2275,0.005025366,0
2276,0.037999615,0
2277,0.017897865,0
2278,0.016134877,0
2279,0.0091447625,0
2280,0.5838099,0
2281,0.0061948365,0
2282,0.011166679,0
2283,0.31458205,0
2284,0.0633483,0
2285,0.08336545,0
2286,0.0006817361,0
2287,0.0037238644,0
2288,0.008749883,0
2289,0.0063721393,0
2290,0.0075565544,0
2291,0.013076014,0
2292,0.0023172684,0
2293,0.00310884,0
2294,0.011429691,0
2295,0.01643671,0
2296,0.0075346506,0
2297,0.011105683,0
2298,0.001127978,0
2299,0.005294148,0
2300,1.2138482e-06,0
2301,0.008036517,0
2302,1.916529e-05,0
2303,0.00010784266,0
2304,0.0041484907,0
2305,0.0045742183,0
2306,0.00044537376,0
2307,0.00038515948,0
2308,5.3730182e-05,0
2309,0.007612473,0
2310,0.0030417542,0
2311,0.062184937,0
2312,0.053687878,0
2313,0.001834348,0
2314,0.060786318,0
2315,0.0041297944,0
2316,0.026643174,0
2317,0.001977376,0
2318,0.0022075558,0
2319,0.0315409,0
2320,0.02336664,0
2321,0.15079099,0
2322,0.037272636,0
2323,0.0005788824,0
2324,0.0040711258,0
2325,0.0016174859,0
2326,0.02278088,0
2327,0.0028018167,0
2328,0.0009052076,0
2329,0.000105269035,0
2330,0.004829009,0
2331,0.004335269,0
2332,0.00041669304,0
2333,0.0034689198,0
2334,0.004345498,0
2335,0.07436546,0
2336,0.017155897,0
2337,0.008445543,0
2338,0.010160786,0
2339,0.008208102,0
2340,0.08830007,0
2341,0.02162035,0
2342,0.13428047,0
2343,0.04206281,0
2344,0.036262218,0
2345,0.043489575,0
2346,0.0033644324,0
2347,0.2709354,0
2348,0.93561304,0
2349,0.006499674,0
2350,0.027948007,0
2351,0.0025480108,0
2352,0.016195219,0
2353,0.014627865,0
2354,0.00036707582,0
2355,0.018013455,0
2356,0.331474,0
2357,0.093209215,0
2358,0.007503749,0
2359,0.28062037,0
2360,0.011316608,0
2361,0.0754592,0
2362,0.6486956,0
2363,0.018313708,0
2364,0.001938599,0
2365,0.007539923,0
2366,0.021689324,0
2367,0.019519033,0
2368,0.013533168,0
2369,0.018221335,0
2370,0.024125032,0
2371,0.005656544,0
2372,0.06760701,0
2373,0.0023010527,0
2374,0.5175592,0
2375,0.08190263,0
2376,0.11211374,0
2377,0.03159924,0
2378,0.026073942,0
2379,0.00085031975,0
2380,0.00014978099,0
2381,0.00078330335,0
2382,0.039300334,0
2383,0.00022684106,0
2384,0.0036886432,0
2385,0.001466071,0
2386,0.000809472,0
2387,0.06413963,0
2388,0.002414586,0
2389,0.031689823,0
2390,0.09490376,0
2391,0.034923594,0
2392,0.24976645,0
2393,0.19968277,0
2394,0.1197016,0
2395,0.043718018,0
2396,0.0017066256,0
2397,0.03722971,0
2398,0.042214483,0
2399,0.011513982,0
2400,0.0055571697,0
2401,0.015010983,0
2402,0.03699531,0
2403,0.029161973,0
2404,0.0040409416,0
2405,0.017994596,0
2406,0.006494842,0
2407,0.05818834,0
2408,0.021851268,0
2409,0.17853574,0
2410,0.03443979,0
2411,0.021396643,0
2412,0.011209291,0
2413,0.0059181927,0
2414,0.0004539577,0
2415,0.16724433,0
2416,0.023649031,0
2417,0.0023296457,0
2418,0.01345937,0
2419,0.21379179,0
2420,0.017261995,0
2421,0.035013262,0
2422,0.025530757,0
2423,0.053664368,0
2424,0.0015390833,0
2425,0.14632896,0
2426,0.32969728,0
2427,0.00013760765,0
2428,0.034975044,0
2429,0.00078681525,0
2430,0.060266245,0
2431,0.004899425,0
2432,0.011557703,0
2433,0.010785524,0
2434,0.013004292,0
2435,0.008316955,0
2436,0.0022806777,0
2437,0.00013197048,0
2438,0.009134641,0
2439,0.00080435915,0
2440,0.0034419142,0
2441,0.39277604,0
2442,0.14553696,0
2443,0.85706615,0
2444,0.25727263,0
2445,0.0013434899,0
2446,0.021521065,0
2447,0.013469447,0
2448,0.44303307,0
2449,0.0129779335,0
2450,0.019298717,0
2451,0.013017733,0
2452,0.0009177419,0
2453,0.014962743,0
2454,0.009786953,0
2455,0.25689656,0
2456,0.05326878,0
2457,0.29937997,0
2458,0.013048518,0
2459,0.0028958954,0
2460,0.156914,0
2461,0.0030232912,0
2462,0.0010367769,0
2463,0.008982368,0
2464,0.011750761,0
2465,0.013781819,0
2466,0.016719984,0
2467,0.018815028,0
2468,0.017652705,0
2469,0.0017609642,0
2470,0.056717176,0
2471,0.0009727385,0
2472,0.013167079,0
2473,0.028026097,0
2474,0.027116938,0
2475,0.003181836,0
2476,0.021449333,0
2477,0.05573869,0
2478,0.060137447,0
2479,0.49387982,0
2480,0.008925828,0
2481,0.12710547,0
2482,0.0028714,0
2483,0.3855722,0
2484,0.049157128,0
2485,0.032066938,0
2486,0.013529711,0
2487,0.06853241,0
2488,0.24451838,0
2489,0.6285633,0
2490,0.9853703,0
2491,0.29280183,0
2492,0.0029422936,0
2493,0.00013025147,0
2494,0.0018828427,0
2495,0.0013559439,0
2496,0.012865631,0
2497,0.6857267,0
2498,0.038708918,0
2499,0.021835694,0
2500,0.38282233,0
2501,0.07598352,0
2502,0.00019177605,0
2503,0.00013302671,0
2504,0.014515872,0
2505,0.008117545,0
2506,0.0020889968,0
2507,0.071130686,0
2508,0.003707195,0
2509,0.03969177,0
2510,0.42995554,0
2511,0.17062722,0
2512,0.0466116,0
2513,0.262546,0
2514,0.013516002,0
2515,0.35252106,0
2516,0.250235,0
2517,0.11545913,0
2518,0.0006553337,0
2519,8.660315e-05,0
2520,0.002227565,0
2521,0.0006041673,0
2522,0.00067584834,0
2523,0.0013623793,0
2524,0.002905881,0
2525,0.0025086221,0
2526,0.0063196295,0
2527,0.6143542,0
2528,0.008849525,0
2529,0.0013028993,0
2530,0.0030542545,0
2531,0.03631506,0
2532,0.052900642,0
2533,0.0033243815,0
2534,7.178075e-05,0
2535,0.0015275221,0
2536,0.0042942734,0
2537,0.0056128995,0
2538,2.2441407e-05,0
2539,0.009626381,0
2540,0.0017218161,0
2541,0.012024219,0
2542,0.004145797,0
2543,0.00082744926,0
2544,0.04270996,0
2545,0.03575934,0
2546,0.08152741,0
2547,0.0064788368,0
2548,0.07057716,0
2549,0.003945851,0
2550,0.0025921923,0
2551,0.0034397445,0
2552,0.0036732997,0
2553,0.006225168,0
2554,0.051306836,0
2555,0.012776437,0
2556,0.018844236,0
2557,0.0029845338,0
2558,0.0030552014,0
2559,0.01842277,0
2560,0.05015294,0
2561,0.003390484,0
2562,0.05196948,0
2563,0.18629251,0
2564,0.04148613,0
2565,0.060356826,0
2566,0.03503755,0
2567,0.0156674,0
2568,0.5106771,0
2569,0.026027018,0
2570,0.00096663367,0
2571,0.07192936,0
2572,0.03666598,0
2573,0.0009691327,0
2574,0.03242309,0
2575,0.0033899378,0
2576,0.0003808119,0
2577,0.0102482,0
2578,0.0004723249,0
2579,0.0018703119,0
2580,0.05155827,0
2581,0.15237792,0
